content,score
"Semenjak update titik map sering geser sendiri, udah 3 tahun baru kali ini map nya ancur titik tiba tiba geser sendiri tolong perbaiki penempatan titik nya agar tidak sering bergeser",1
Aku sih sebenernya suka sama aplikasi ini cman kadang suka ada pengemudi yg nakal masa tadi banget aku pesen grab car buat ke RS aku nya sih udah nyampe dan bayar sesuai tarif yg ada eh gak lama pihak pengemudi nya ngebatalin pesenan saya jadi otomatis orderan saya gak masuk ke aplikasi nya... Kok gitu yaaa,5
"awalnya saya ingin ke stasiun dari rumah saya , harga awal sebelum perjalanan 83 ribu, eh pas di perjalanan jadi 99 ribu. kok tiba' naik harganya, tolong grab benerin lagi aplikasinya masih banyak bug juga",3
"saya tidak bisa melakukan pemesanan apa pun melalui akun grab saya sejak tanggal 6 agustus, aplikasi sudah saya update, penggunaan data seluler jaringan full, wifi jg tidak bisa order, saya juga sudah membuat laporan via ig tapi tidak ada tanggapan. tolong di bantu",3
"Grab pakai sistem terima pesanan secara otomatis ya? Ini sudah berulang kali pesan grab tapi pengemudinya tidak datang-datang, dihubungi tidak bisa. Kalau memang pakai sistem begitu, mungkin bisa dihilangkan.",3
"kenapa sekarang susah babget pesen grab food, selalu ""pengemudi kami sedang sibuk"" tolong app nya di perbaiki lagi kaya dulu, lebih enak, gampang. sekarang lama banget buat nyari pengemudi saya kecewa, padahal sudah setiap hari melakukan grabfood",1
Mohon mf sbelum nya... Ini aplikasi ku gni bngt... Lapar tambah lapar nunggu 30menit gak pp ini ber jam2 mash... Relot aja pesan gak bisa... Dpermudah aja dong... Bilng aplikasi lama lh jaringan lelet lh... I'm sory lh gue pake WIfi dwonload dan jalann aplikasi lain bisa...,1
"Kok kayak gini ya....aplikasi grab sekarang, sya sdh perbarui, bahkan sdh masukan email, minta di verifikasi email tapi tetap gk mau jadi juga, udh masuk lewat akun fb juga gk bisa, jangan gini dong...aplikasi grabnya...bikin banyak orang kecewa dgn aplikasi grab driver holding.",1
"Ini kenapa ya, disuruh upgrade sudah saya upgrade tapi malah aplikasinya gak jalan sama sekali, keluar sendiri juga. Tapi belum ada setahun ini udah disuruh upgrade dua kali, dimohon kalo pengguna tidak ingin meng-upgrade, jangan paksa aplikasi tidak dapat digunakan, karna beberapa perangkat pengguna juga terbatas kemampuannya. Dan dengan harga yang ditawarkan dengan yang dibayar harusnya sama.",1
"Cara kasih bintang ke grabfood gimana ya? Saya ke riwayat, masukan bintang 5 tetep tidak ada yg berubah. Saya mw meberikan tip. Saya searching caranya di google, lalu saya buka web grab, ternyata isinya cara2 memberikan tip pada driver dengan aplikasi versi lama, mohon untuk diperbarui info tata caranya dengan tampilan grab yang baru",1
Ini gimana sih ada promo grab bike tapi gak bisa dipake malah voucher habis terus buat apaan ada promo. Dah 3 minggu gak bisa dipk makin kesini harga malah naik dah komplen berkali-kali gak ada balasannya.,2
Untuk pembuat apk nya tolong dong usahain jangan ada kesalahan di apk nya yg dapat membuat pesana bisa menanjak jauh sampe diatas 50ribu yg mana jarak pesanan dari lokasi saat ini samai lokasi tertentu cuma 6 km . knp apk nya milih driver nya yg terlalu jauh dari lokasi yg tadinya 40ribu jadi 75 ribu itu terlalu mahal untuk jarak lokasi yg bisa di hitung 40 ribu jarak pemilihan drivernya terlalu jauh jadi agak nunggak ongkosnya saya kira ada diskon promosi eh g ada tolong pihak apk nya,1
Knapa saya kasih bintang segini soalnya saya sering banget pake grab tapi kalau dalam situasi cuaca yang kurang bagus slalu dapet yang jauh dan smua grab mnta d cancel.. Sedangkan jika beberapa kali cancel gabisa pesen grab lagi.. Itu merugikan tkang grab dan mengecewakan konsumen.. Jika grab nya yang mnta cancel atw grabnya yang eror tolong gausah d batas pengencelan grab..,1
"Saya udh download utk update dan sdh 100% tp ngulang download Lagi dr awal berkali"" jd sy ga bisa buka apl nya sblm sy update. Tlg donk bgian server nya dibenerin, dri kmaren sy update tp ga bisa2. Sy jd susah mau pesen Grab. Jangan terlalu banyak update aplikasi karna susah untuk memperbaharuinnya lagi, tlng untuk diperbaiki sistemnya",1
sekarang grabfood jelek dih saya nyari menu makanan atow resto nya pasti ga ada terus padahal bulan2 kemaren masih bisa contoh nya saya mau cari menu ramen pasti ga muncul menu nya pasti yg muncul makanan yg kamu mau tidak muncul gt terus payah ah jadi males mau mesen2 ny jg,1
"Akun saya ditangguhkan, padahal mereka yang buat salah dan membuat mereka jelek sendiri.Kenapa pengguna yg disalahkan???Membeku kan akun pengguna/penumpang,?? Heran saya sama aplikasi grab ini, saya hanya berharap kedepannya diperbaiki jika gak bisa narik bilang aja gak bisa jangan sampai penumpang nunggu lama..Dan jangan banyak alasan,karena adanya aplikasi ini utk memudahkan penumpang bukan utk mempersulit..Saya selaku pengguna,menikmati jika pesanan langsung datang menjemput sesuai durasi apk",4
Berkali-kali update selalu aja ada promo yang hilang. Bahkan ada promo yang saya miliki sudah hilang padahal belum habis masa berlakunya dan ada pula promo yang bisa saya ambil tapi tidak bisa digunakan padahal sudah sesuai persyaratan,2
"sebenernya kalo dari aplikasi saya sangat menyukai grab ini...tapi gak tau kenapa kalo saya mau pesan makanan pasti ada tulisan ""ada masalah dengan metode pembayaranmu"" saya gak tau apa yang salah dengan itu dan menurutku itu sangat amat mengganggu karna saya sudah memilih tunai tapi tetap saja begitu,menurutku itu sangat amat mengganggu karna saya kalo ke grab hanya beli makanan kalo ada tulisan begitu gimana saya beli? segitu saya dari saya maaf kalo gak ngerti",1
"Suka heran sama grab, setiap order keterangannya nunggu 5 menit. Tapi nyatanya lebih dari 5 menit. Dan suka gonta ganti driver yg membuat sama menubggu lama. Aneh nya driver yg cancelin orderan kita dia malahan udah ngelewatin posisi kita berdiri. Padahal udah saya kirim pesan. Bahwa kelewatan jalannya, eh malahan tiba2 di cancel. Sering bgt terjadi hal kayak gini, engga cuma sekali aja. Kecewa braay 👎",1
tolong drivernya kalau bisa ada pelatihan dulu karena kadang kadang bingung dengan maps untuk promo lebih baik di buat simpel dan tidak membingungkan...ketika mau di pakai tidak bisa...,4
"Menyengsarakan orang, pesan grabfood, sampai satu jam belum dapat driver, udah gitu ga bisa di cancel pula. Tolonglah kalau memang sampai 30 menit belum dapat respon dari resto atau driver beri kemudahan customer untuk cancel pesanannya. Bisa jadi yang pesan sudah laper banget atau butuh segera disajikan, jadi menunggu nggak ada kepastian.",1
Ada bugs yg mengganggu...setiap buka halaman yg ada maps nya selalu muncul pop up permintaan sharing screenshoot yg terus.. Dan ga mau brenti/ditutup,3
"Sebenarnya aplikasi nya mah gak salah. Yang salah driver nya, setiap manusia yah mungkin berbeda² caranya, tapi tolong didik lagi driver nya dengan benar. Masa saya pesan makanan di mcd harganya 18.000 udah sama ongkir ehh saya kasih 20.000 gak kembalian bilang nya bayar parkir duhh gitu amat yah. Kecewa saya, bukan masalah nominalnya tapi caranya itu loh kurang ajar!!!",1
"banyak cancelnya dan ribet ketika butuh grab .dan harus update terus kalo nggak susah makenya ,susah order grabnya appnya lemot kalo gk di update ,saya kira selalu membantu .trnyata susah juga .",1
"Cs hanya taunya ngomel,gak mikir kami yg n tukang ngambil dan ngantar ini bayarannya sangat jauh dari kata layak...sudah gitu cs terlalu banyak ngotot ini itu,tapi minta promo. Asal kalian tau,semakin besar kalian minta promo,kami juga semakin kecil utk biaya ongkirnya.",5
"Ukuran aplikasi yang digunakan terlalu besar. Di hp bisa sampe 400 MB, mohon diperbaiki agar tidak terlalu banyak memakai memori. Dan juga aplikasinya keseringan minta di upgrade, mohon diperbaiki",1
Saya merasakan kenyamanan dan ketepatan waktu serta keramahan pengemudi nya serta sangat memperhatikan atas keselamatan penumpang selama di perjalanan.pokok nya pelayanan nya OK.,5
"Aplikasinya keren.. banyak fasilitas membantu sperti cari hotel, driver,makanan dll.. good job.. tingkatkan lagii yaa.. biar lebih bagus lagi aplikasinya kaya cari tiket2 pesawat dll.. 👍🥰",5
Promonya gak bisa dipakai seperti promo grabday gak bisa dipakai/dibatasi. Buat apa ada promo kalau gak bisa dipakai/dibatasi tolonglah promo grabbikenya diperbanyak lagi. Seperti potongan diskon grabbike 9rb.,2
"Halaman utama Grab per hari ini saya perhatikan 23mei2024 untuk metode pembayaran hilang, diganti sama link Superbank. Sangat tidak nyaman, krn ovo sudah pilihan pembayaran utama masing masing customer. YAH TOLONG DIMUNCULKAN DAN DIKEMBALIKAN SPT SEMULA. Kalo mau promosi Superbank silakan, tpi jangan menghilangkan saldo utama kita dong di halaman depan. Menyulitkan skrg mau liat saldo sendiri, kalo begini mending saya yg mundur lah. Dulu aja pernah aplikasi Superbank tpi ditolak, ya ga masalah.",1
tolong map grab diperbaiki tidak membaca jalur ganjil genap,5
"driver grabbike nya lebih sopan ketimbang grabcar, entah,, padahal aplikasi sudah bagus, cuma tinggal tatakrama driver nya saja mungkin y trkadang kurang bagus. sukses grab, trims",3
"Saya udh lama pake app ini, berhubung krn lg pandemi jadi saya apus krn jarang dipake Trus saya install lagi, saya mau top up ovo kok selalu gabisa kenapa sih? Dr app ovonya sendiri gabisa login ternyata dr app grabnya juga sama gabisa top up. Sedang dalam perbaikan atau gimana? Mohon kejelasannya. Trims",1
ak orang baru datang ke jakarta. tapi selama saya menggunakan grab ojek untuk perjalanan saya tak pernah susah. malah diantarin sampai tempat dan ketika saya kesulitan menemukan alamat mereka setia mencarikan alamat sampai dapat. pokonya bagus pelayanannya. ditingkatkan terus yah,5
"supirnya ramah, mobilnya enak",5
"Sebentar suka pakai aplikasi ini, tapi kenapa semenjak di perbaharui kok susah banget pusatkan titik lokasi, terus titiknya jauh banget. Alamat yang dulunya ada ilang. Alhasil Abang grabnya sering nyasar dan merepotkan harus jemput Abang grab karena nyasar",1
"Dear grab team indo , Sebagai pengguna grab dr taun 2017 awal ,sy jujur kecewa ,makin kesini pelayanannya bukanya makin baik malah makin turun , ntah dr segi si partnernya lah ,sistemnya lah, dan yg lebih sering nyebelin sistem kalian yang suka crash ,ga pernah kelar di fix soal bug bug dan bug ,. Saya ga terlalu peduli soal mo tampilan yang sesimple apapun yg anda tampilkan di aplikasi ,tapi saya mohon ,kualitas nya tingkatkan lah !! Kalian kah sudah jadi salah satu yang terbesar di indonesia ,pikirin juga para partner dan user kalian dong ! Bnyak user yang termasuk sy sndri sudah sering terjebak dengan system booking kalian yang tiba"" crash , di cancel gabisa di update gmau, my lord trus anda nyaranin sy install ulang gtuh ??? Come on lah LAMA dan gabkal kelar"" . hated you",1
"Maaf saya turunkan bintang saya, jujur saya kecewa dengan ketentuan paket hrmat grabfood yg sekarang, yang pertama voucher yg tadinya 35rb sekarang jadi 30rb, tapi itu oke lah masih wajar, yg keberatan menurut saya adalah minimal belanjanya, masa iya kita harus brlanja min 50rb supaya kita bisa klaim voucher yg kita beli, menurut saya itu tidak fair, sama saja itu pemborosan, terimakasih",3
"terimakasih grab,saya merasakan bila naik grab terutama grab car,berasa nyaman,adem,dan tentunya aman pula,juga hemat waktu dan cepat sampai tujuan.",5
"barang kosong dihapus -> promo jadi hilang -> harga bayar jadi lebih mahal, karena total harga(syarat promo) jadi kurang. seharusnya berikan pilihan ke pembeli untuk merubah barang yang kosong, tentu dengan harga bayar yang berubah atau harga bayar tetap dengan tidak mendapat barang yang kosong. trus fitur hubungi grab, itu gak ada gunanya seharusnya itu sama CS, malah dikasih bot, suruh milih topik/ masalah dan gitu gitu aja. seharusnya masukkan FAQ aja.",2
"Aplikasi yang bermanfaat, sangat membantu saat diperlukan, sering ada promo yang menguntungkan, tarif cenderung bisa diterima kondisi uang jajan hehe. Terimakasih grab, semoga terus berinovasi dan semakin sukses.",4
"Kasih tiga dulu aja, soalnya saya belum coba kendaraan di grab lagi. Sempt di uninstall karena ribet harus selfie saat pemesanan grab motor atau mobilnya sumpah ya itu ngeselin prosedurnya. Kalau pesan makanannya bolehlah, driver motornya juga langsung tanggap saat mau pesan sesuatu. Lebih tingkatkan lagi kualitasnya ya. Jangan ribet ribet.",3
Sudah lama ga pake aplikasi grab passenger. Tiba tiba pas log in ga bisa akses. Kek ke suspend akun nya. Padahal beberapa bulan ke belakang ga pake sama sekali. Tolong di perbaiki dong.. kek gini kecewa,1
Bagus..banyak diskonnya..saya suka sekali untuk grabfoodnya ditingkatkan ya diskonnya..kita2 customer kan jd senang bisa menikmati sekaligus dengan harga yang lebih hemat,5
"Kecewa, skrng grab susah dibuka. Pdhl udh diperbarui tpi tetep aja tiap mau buka tulisannya aplikasi kmu akan siap setelah beberapa saat, tpi lama bgt. Dicoba berkali"" tetep aja bgtu harus nunggu lama bgt tpi gk kebuka juga",1
"Dengan adanya aplikasi ini sangat membantu dalam perjalanan terutama, kadang jaringan yg kadang kurang stabil, aplikasi jd agak lelet. Tk.",5
"Makin ngga jelas Update malah banyak bugs nge order sekali kadang suda di cancel sama driver tolong ya ditingkatkan maps nya juga gk akurat ,driver nya pun kalau udh nyangkut otederan malah diem aja🙏",2
Dari dulu apk nya memang sangat bagus dan membantu tapi kok bisa saya cuman cek alamat malah ke pesan sendiri itu hp ku yg bermasalah apa gimana? Kasian aku sama driver nya udh jalan tapi nggak ada penumpang. Masalah nya kok bisa gitu tiba² ke pesan sendiri?,1
Terbantu banget apalagi saat dinas luar kota... bisa dengan go car untuk kemana saja tanpa khawatir atau bisa pesan makanan pilihan tanpa harus ke tempatnya.... tp tetep perbaiki terus layanan nya karena kepuasan pelanggan selalu nomer 1,5
"mengecewakan sekali, sekarang promo nya tdk sesuai,, yang aslinya sehari dua kali, sekarang 1kali. dan kadang map nya berubah-ubah/tdk sesuai lokasi. tolong diperbaiki lagi. makasih",2
"Parah sekali, aplikasi grabmart tidak bisa diakses, chat cs nggak ada solusi, dikirim email juga susah, responyna itu terus padahal sudah sya jelaskan, untuk video rekaman layar tidak bisa dikirim via email karena kapasitas nya besar, Parah sekali",1
"untuk area jkt sih ok lah sangat mempermudah sy.. sbg masukan saja, klo bisa untuk daerah misalkan sumatera (karena sy sering kirim makanan ke orang tua) klo bisa promo2 nya juga sama donk jangan dibeda2in, contohnya gofood dijkt promo 50% sedangkan didaerah hanya 8rb, semoga kedepan lebih baik lg ya.",3
"Sebelum sebelumnya aplikasi ini bagus, tapi saya uninstall karena penyimpanan penuh. Terus saya mau install lagi kenapa susah ya, dan pernah sudah bisa tapi susah dibuka ngga mau login. Tolong pihak grab kasih solusinya ya",2
"grab emang baik kalo soal promo, tp sekali lagi yatuhan fix buruk banget aplikasi ini jadinya kalau dikit dikit perbarui, dikit dikit perbarui, nyusahin jdnya ketika benar benar urgent dibutuhkan pada saat baterai low, tapi ketika itu harus di perbarui dulu, saya baru memperbaharui pertanggal 29juli, ketika hari ini saya ingin memesan masa disuruh perbarui lagi, duhh tolong ya diperbaiki lagi. terimakasih",1
"Awal penggunaan grab sangat memuaskan, tpi makin kesini ongkos grab semakin mahal. Promo ada, tpi tdk bisa digunakan. Lantas apa gunanya dikasih promo tpi tdk bisa dipakai? Mgkin hrs lebih dimaksimalkan lgi. Saya merasa sangat muak dan ingin berkata kasar! Mgkin pindah ke ojol sebelah lebih baik",2
"Saya sudah tukar poin dengan voucher token listrik, setelah ditukar poin saya berkurang, tp voucher tidak bisa digunakan krn ada gangguan, sdh dicoba bbrp minggu masih seperti itu. Cs tidak ada respon sm sx, padahal untuk hal lainnya saya sangat apresiasi, hampir semua drivernya baik.",3
Terkadang rutenya ngaco sehingga tarifnya jadi sangat murah dan tidak sesuai dg real router sebenarnya. Kalo begini driver yg di rugikan. Saya sudah sering kali mendapatkan orderan seperti ini di rute yg tidak sesuai sehingga rute pengantaran semakin jauh . #seMiLiLiter bensin itu ada rupiahnya bossque. Lalu kalo begini kepada siapa driver mengajakan klaim selisih kekurangan harganya.. Kepada para customer mohon di cek kembali titik antar dan tujuannya apakah sudah akurat 99%.,1
"Grab top. Sangat membantu sekali saat dibutuh kan, aplikasi nya mudah d pahami dan untuk menentukan titik nya juga gampang, berjaya slalu grab",5
